	_id	added	content	label	published	body	link	title	text	length
70	ge:4330519297341010128	{u'$date': 1478439464021}	{u'body': u'10 <b>migrants die</b> in Med. Sunday Mail (UK) - 2016-11-06 - Front Page -. Ten bodies were recovered and 2200 migrants rescued from the&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.pressreader.com/uk/sunday-mail-uk/20161106/281569470292398&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNEVKm05UJD__AC-n3fk96q9bPZgzA', u'title': u'10 <b>migrants die</b> in Med'}	accepted	{u'$date': 1478414977000}	10 <b>migrants die</b> in Med. Sunday Mail (UK) - 2016-11-06 - Front Page -. Ten bodies were recovered and 2200 migrants rescued from the&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.pressreader.com/uk/sunday-mail-uk/20161106/281569470292398&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNEVKm05UJD__AC-n3fk96q9bPZgzA	10 <b>migrants die</b> in Med	10 migrants die in Med 10 migrants die in Med. Sunday Mail (UK) - 2016-11-06 - Front Page -. Ten bodies were recovered and 2200 migrants rescued from the&nbsp;...	162
71	ge:14344424172079040970	{u'$date': 1478439464022}	{u'body': u'Fourteen suspected <b>migrants</b> from Afghanistan and Somalia, walking in the dark along train...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://financialtribune.com/articles/international/15349/14-migrants-die-in-macedonia-train-mishap&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNG4TOTVlU3qzwuIPv3cIt4N3k-ImQ', u'title': u'14 <b>Migrants Die</b> in Macedonia Train Mishap'}	accepted	{u'$date': 1478404815000}	Fourteen suspected <b>migrants</b> from Afghanistan and Somalia, walking in the dark along train...	https://www.google.com/url?rct=j&sa=t&url=http://financialtribune.com/articles/international/15349/14-migrants-die-in-macedonia-train-mishap&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNG4TOTVlU3qzwuIPv3cIt4N3k-ImQ	14 <b>Migrants Die</b> in Macedonia Train Mishap	14 Migrants Die in Macedonia Train Mishap Fourteen suspected migrants from Afghanistan and Somalia, walking in the dark along train...	134
72	ge:841462664688388072	{u'$date': 1478439464022}	{u'body': u'Over 2000 migrants trying to reach Europe rescued from Mediterranean sea 10 <b>migrants die</b>, more than 2200 survive in crossing to Europe 10 bodies&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.newsjs.com/pk/ten-bodies-found-in-dinghy-off-libyan-coast/dpWIVNiT68Z1lsM6Ce06cDYhgAalM/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNFtzxRJZzwIULPL8cahVHRGsu2UqQ', u'title': u'Ten bodies found in dinghy off Libyan coast'}	accepted	{u'$date': 1478403136000}	Over 2000 migrants trying to reach Europe rescued from Mediterranean sea 10 <b>migrants die</b>, more than 2200 survive in crossing to Europe 10 bodies&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.newsjs.com/pk/ten-bodies-found-in-dinghy-off-libyan-coast/dpWIVNiT68Z1lsM6Ce06cDYhgAalM/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNFtzxRJZzwIULPL8cahVHRGsu2UqQ	Ten bodies found in dinghy off Libyan coast	Ten bodies found in dinghy off Libyan coast Over 2000 migrants trying to reach Europe rescued from Mediterranean sea 10 migrants die, more than 2200 survive in crossing to Europe 10 bodies&nbsp;...	197
73	ge:6033948708423660627	{u'$date': 1478439464022}	{u'body': u'Europe Or <b>Die</b> - Investigative Documentary: African <b>Migration</b> Crisis 2016-11-06 <b>migrants</b>,immigration,asylum,asylum seekers,<b>migrant</b> crisis&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://worldwide.chat/UNPAeA5u138.video&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNE_mT2zO7W2P3wo93KlIsTawsRcPg', u'title': u'Europe Or <b>Die</b> Full Documentary 2016-11-06'}	rejected	{u'$date': 1478399141000}	Europe Or <b>Die</b> - Investigative Documentary: African <b>Migration</b> Crisis 2016-11-06 <b>migrants</b>,immigration,asylum,asylum seekers,<b>migrant</b> crisis&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://worldwide.chat/UNPAeA5u138.video&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNE_mT2zO7W2P3wo93KlIsTawsRcPg	Europe Or <b>Die</b> Full Documentary 2016-11-06	Europe Or Die Full Documentary 2016-11-06 Europe Or Die - Investigative Documentary: African Migration Crisis 2016-11-06 migrants,immigration,asylum,asylum seekers,migrant crisis&nbsp;...	187
74	ge:9899726895039282063	{u'$date': 1478439464023}	{u'body': u'ROME— Ten bodies were recovered and more than 2,200 people were saved in Saturday <b>migrant</b> rescue operations in the central Mediterranean, the&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.heraldnet.com/news/10-migrants-die-more-than-2200-survive-in-crossing-to-europe/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNErjLp7J8RnuHADZ-1GGZYRfmtjbw', u'title': u'10 <b>migrants die</b>, more than 2200 survive in crossing to Europe'}	accepted	{u'$date': 1478394900000}	ROME— Ten bodies were recovered and more than 2,200 people were saved in Saturday <b>migrant</b> rescue operations in the central Mediterranean, the&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.heraldnet.com/news/10-migrants-die-more-than-2200-survive-in-crossing-to-europe/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNErjLp7J8RnuHADZ-1GGZYRfmtjbw	10 <b>migrants die</b>, more than 2200 survive in crossing to Europe	10 migrants die, more than 2200 survive in crossing to Europe ROME— Ten bodies were recovered and more than 2,200 people were saved in Saturday migrant rescue operations in the central Mediterranean, the&nbsp;...	212
75	ge:16267966842733988975	{u'$date': 1478439464023}	{u'body': u'About 90 <b>Migrants Died</b> After Boat Fell Apart in the Mediterranean. The boat, which was made of rubber, began to tear and fill with water about 26&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://hscafrica.devs.mobi/index.php/component/k2/itemlist/user/93514&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNE0zoUbOvy9nn2zytQaEdiLtu8G9A', u'title': u'About 90 <b>Migrants Died</b> After Boat Fell Apart In The Mediterranean.'}	accepted	{u'$date': 1478388529000}	About 90 <b>Migrants Died</b> After Boat Fell Apart in the Mediterranean. The boat, which was made of rubber, began to tear and fill with water about 26&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://hscafrica.devs.mobi/index.php/component/k2/itemlist/user/93514&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNE0zoUbOvy9nn2zytQaEdiLtu8G9A	About 90 <b>Migrants Died</b> After Boat Fell Apart In The Mediterranean.	About 90 Migrants Died After Boat Fell Apart In The Mediterranean. About 90 Migrants Died After Boat Fell Apart in the Mediterranean. The boat, which was made of rubber, began to tear and fill with water about 26&nbsp;...	221
76	ge:6538116314992191581	{u'$date': 1478439464023}	{u'body': u'... march survivor reporting. 239 Migrants Drown in Mediterranean off Libya Coast ... U.N. says 239 <b>migrants die</b> in two shipwrecks off Libya. -Investing.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.ooyuz.com/geturl%3Faid%3D13820249&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHO2o0hVIwyAEw7lvu3XGks-RUHLw', u'title': u'2100-Plus <b>Migrants</b> Rescued in Mediterranean; 10 Bodies Recovered'}	accepted	{u'$date': 1478388158000}	... march survivor reporting. 239 Migrants Drown in Mediterranean off Libya Coast ... U.N. says 239 <b>migrants die</b> in two shipwrecks off Libya. -Investing.	https://www.google.com/url?rct=j&sa=t&url=http://www.ooyuz.com/geturl%3Faid%3D13820249&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHO2o0hVIwyAEw7lvu3XGks-RUHLw	2100-Plus <b>Migrants</b> Rescued in Mediterranean; 10 Bodies Recovered	2100-Plus Migrants Rescued in Mediterranean; 10 Bodies Recovered ... march survivor reporting. 239 Migrants Drown in Mediterranean off Libya Coast ... U.N. says 239 migrants die in two shipwrecks off Libya. -Investing.	218
77	ge:3104176523083618498	{u'$date': 1478439464023}	{u'body': u'ROME-- Ten bodies were recovered and more than 2,200 people were saved in Saturday <b>migrant</b> rescue operations in the central Mediterranean, the&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://www.arcamax.com/currentnews/newsheadlines/s-1891443&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHQWpAPtHKNAWmiBjrDzRbvR5gMoQ', u'title': u'10 <b>migrants die</b>, more than 2200 survive in crossing to Europe'}	accepted	{u'$date': 1478387017000}	ROME-- Ten bodies were recovered and more than 2,200 people were saved in Saturday <b>migrant</b> rescue operations in the central Mediterranean, the&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://www.arcamax.com/currentnews/newsheadlines/s-1891443&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHQWpAPtHKNAWmiBjrDzRbvR5gMoQ	10 <b>migrants die</b>, more than 2200 survive in crossing to Europe	10 migrants die, more than 2200 survive in crossing to Europe ROME-- Ten bodies were recovered and more than 2,200 people were saved in Saturday migrant rescue operations in the central Mediterranean, the&nbsp;...	213
78	ge:3383163841055683539	{u'$date': 1478439464024}	{u'body': u'A lot on both sides I would guess but more of you lot .you would be fools try .I think the Muslims should stop this rhetoric before it gets out of hand.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://socialfeed.info/muslim-migrants-warn-convert-or-die-8867153&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNEGN_5SwO0ewiRU8SEBGWDqNxN8NA', u'title': u'Muslim <b>migrants</b> warn convert or <b>die</b>'}	rejected	{u'$date': 1478386653000}	A lot on both sides I would guess but more of you lot .you would be fools try .I think the Muslims should stop this rhetoric before it gets out of hand.	https://www.google.com/url?rct=j&sa=t&url=https://socialfeed.info/muslim-migrants-warn-convert-or-die-8867153&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNEGN_5SwO0ewiRU8SEBGWDqNxN8NA	Muslim <b>migrants</b> warn convert or <b>die</b>	Muslim migrants warn convert or die A lot on both sides I would guess but more of you lot .you would be fools try .I think the Muslims should stop this rhetoric before it gets out of hand.	188
79	ge:8312972481671714980	{u'$date': 1478439464024}	{u'body': u'... world institutions have found to save ailing banks, but not suffering people, including <b>migrants</b> who are dying as they try to cross the Mediterranean.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://home.bt.com/news/world-news/pope-criticises-efforts-to-save-banks-while-vulnerable-people-die-11364110831432&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNGpdd2AsJ9AUDqWIn9phWQ-6FGJfQ', u'title': u'Pope criticises efforts to save banks while vulnerable people <b>die</b>'}	rejected	{u'$date': 1478375009000}	... world institutions have found to save ailing banks, but not suffering people, including <b>migrants</b> who are dying as they try to cross the Mediterranean.	https://www.google.com/url?rct=j&sa=t&url=http://home.bt.com/news/world-news/pope-criticises-efforts-to-save-banks-while-vulnerable-people-die-11364110831432&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNGpdd2AsJ9AUDqWIn9phWQ-6FGJfQ	Pope criticises efforts to save banks while vulnerable people <b>die</b>	Pope criticises efforts to save banks while vulnerable people die ... world institutions have found to save ailing banks, but not suffering people, including migrants who are dying as they try to cross the Mediterranean.	220
80	ge:7533453366228735228	{u'$date': 1478439464024}	{u'body': u'200 <b>migrants die</b> in shipwrecks off Libya coast. Boat carrying migrants capsizeMore than 200 migrants are believed drowned in two shipwrecks off the&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://breaking.com.ng/nigeria/13-die-in-boat-mishap-tanker-fire-in-niger/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHXu0Tyekl1Oysv3ZRu1bmmAxanUA', u'title': u'13 <b>die</b> in boat mishap, tanker fire in Niger'}	accepted	{u'$date': 1478370000000}	200 <b>migrants die</b> in shipwrecks off Libya coast. Boat carrying migrants capsizeMore than 200 migrants are believed drowned in two shipwrecks off the&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://breaking.com.ng/nigeria/13-die-in-boat-mishap-tanker-fire-in-niger/&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNHXu0Tyekl1Oysv3ZRu1bmmAxanUA	13 <b>die</b> in boat mishap, tanker fire in Niger	13 die in boat mishap, tanker fire in Niger 200 migrants die in shipwrecks off Libya coast. Boat carrying migrants capsizeMore than 200 migrants are believed drowned in two shipwrecks off the&nbsp;...	200
81	ge:6388642966775830182	{u'$date': 1478439464024}	{u'body': u'... November 5, 2016. British Free Press &middot; Home &middot; Breaking News &middot; Politics &middot; World News &middot; Videos &middot; Home Videos Muslim <b>migrants</b> warn: “convert or <b>die</b>”.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://britishfreepress.com/videos/muslim-migrants-warn-convert-or-die&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNEwy_gtQzhGXzi4Mv5-abIGpTWCeQ', u'title': u'Muslim <b>migrants</b> warn: “convert or <b>die</b>”'}	rejected	{u'$date': 1478374728000}	... November 5, 2016. British Free Press &middot; Home &middot; Breaking News &middot; Politics &middot; World News &middot; Videos &middot; Home Videos Muslim <b>migrants</b> warn: “convert or <b>die</b>”.	https://www.google.com/url?rct=j&sa=t&url=http://britishfreepress.com/videos/muslim-migrants-warn-convert-or-die&ct=ga&cd=CAIyHDYxOGExNDI0YmE1ODMzNDU6Y29tOmVuOlVTOkw&usg=AFQjCNEwy_gtQzhGXzi4Mv5-abIGpTWCeQ	Muslim <b>migrants</b> warn: “convert or <b>die</b>”	Muslim migrants warn: “convert or die” ... November 5, 2016. British Free Press &middot; Home &middot; Breaking News &middot; Politics &middot; World News &middot; Videos &middot; Home Videos Muslim migrants warn: “convert or die”.	231
82	ge:5383428514851503959	{u'$date': 1478439464054}	{u'body': u'Hundreds of <b>refugees</b> feared <b>dead</b> in shipwrecks off Libya. New York Post -   Nov 3, 2016  . Migrants and <b>refugees</b> panic as they fall in the water during&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://news.google.pk/news/story%3Fcf%3Dall%26hl%3Den%26ned%3Den_pk%26cf%3Dall%26ncl%3Dd8yPDT_oaXcyXOMz_tg1CpGjgoL4M%26start%3D60&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNHX9We1mBHH85wIaU_Y1Ckja2exYA', u'title': u'3'}	accepted	{u'$date': 1478407393000}	Hundreds of <b>refugees</b> feared <b>dead</b> in shipwrecks off Libya. New York Post -   Nov 3, 2016  . Migrants and <b>refugees</b> panic as they fall in the water during&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://news.google.pk/news/story%3Fcf%3Dall%26hl%3Den%26ned%3Den_pk%26cf%3Dall%26ncl%3Dd8yPDT_oaXcyXOMz_tg1CpGjgoL4M%26start%3D60&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNHX9We1mBHH85wIaU_Y1Ckja2exYA	3	3 Hundreds of refugees feared dead in shipwrecks off Libya. New York Post -   Nov 3, 2016  . Migrants and refugees panic as they fall in the water during&nbsp;...	162
83	ge:13767859611061657428	{u'$date': 1478439464054}	{u'body': u'Get all the Latest news, Breaking headlines and Top stories, photos &amp; video in real time about Oxfam International.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.scoopnest.com/user/Oxfam/794713400915984384&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNE-bSwM06QXXjpGn9wbFI8Yl6-hug', u'title': u'+ Info'}	rejected	{u'$date': 1478400510000}	Get all the Latest news, Breaking headlines and Top stories, photos &amp; video in real time about Oxfam International.	https://www.google.com/url?rct=j&sa=t&url=http://www.scoopnest.com/user/Oxfam/794713400915984384&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNE-bSwM06QXXjpGn9wbFI8Yl6-hug	+ Info	+ Info Get all the Latest news, Breaking headlines and Top stories, photos &amp; video in real time about Oxfam International.	126
84	ge:18379587646147808041	{u'$date': 1478439464054}	{u'body': u'When her daughter&#39;s leg was accidentally burned with hot water, the hospital they went to was filled with the <b>dead</b>, the disfigured and the amputated.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.fresnobee.com/news/local/article112697173.html&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNFbg8o5jhR8lSM-8e57qxlpzBJmCg', u'title': u'As new Syrian <b>refugees</b> adapt to life in Fresno, more could be on the way'}	rejected	{u'$date': 1478397746000}	When her daughter&#39;s leg was accidentally burned with hot water, the hospital they went to was filled with the <b>dead</b>, the disfigured and the amputated.	https://www.google.com/url?rct=j&sa=t&url=http://www.fresnobee.com/news/local/article112697173.html&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNFbg8o5jhR8lSM-8e57qxlpzBJmCg	As new Syrian <b>refugees</b> adapt to life in Fresno, more could be on the way	As new Syrian refugees adapt to life in Fresno, more could be on the way When her daughter;s leg was accidentally burned with hot water, the hospital they went to was filled with the dead, the disfigured and the amputated.	222
85	ge:2123821154907778536	{u'$date': 1478439464054}	{u'body': u'Families reunite in <b>refugee</b> camp after escaping fighting in Mosul. Video by ... “He said, &#39;I prefer to <b>die</b> here,&#39;” Saad Ahmed Hussein said. Now he is&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.sun-sentinel.com/news/nationworld/la-fg-iraq-mosul-displaced-20161105-story.html&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNFQUdocYdipwTJiQEq3oA7lgK2QIA', u'title': u'Thousands stream into UN camp as Iraqi forces attempt to penetrate deeper into Mosul'}	rejected	{u'$date': 1478399547000}	Families reunite in <b>refugee</b> camp after escaping fighting in Mosul. Video by ... “He said, &#39;I prefer to <b>die</b> here,&#39;” Saad Ahmed Hussein said. Now he is&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.sun-sentinel.com/news/nationworld/la-fg-iraq-mosul-displaced-20161105-story.html&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNFQUdocYdipwTJiQEq3oA7lgK2QIA	Thousands stream into UN camp as Iraqi forces attempt to penetrate deeper into Mosul	Thousands stream into UN camp as Iraqi forces attempt to penetrate deeper into Mosul Families reunite in refugee camp after escaping fighting in Mosul. Video by ... “He said, ;I prefer to die here,;” Saad Ahmed Hussein said. Now he is&nbsp;...	243
86	ge:5773131748472165516	{u'$date': 1478439464055}	{u'body': u'The family came to Denmark in summer 2015 and obtained <b>refugee</b> status, police said.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://skpsoft.com/view/politics%2Bnews/denmark-syrian-refugee-dead-bodies-found-in-freezer-in-denmark/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGg4YWT8yVS3HCkCyf5au5THa8uww', u'title': u'DENMARK: Syrian <b>Refugee Dead</b> Bodies Found In Freezer In Denmark'}	accepted	{u'$date': 1478374670000}	The family came to Denmark in summer 2015 and obtained <b>refugee</b> status, police said.	https://www.google.com/url?rct=j&sa=t&url=http://skpsoft.com/view/politics%2Bnews/denmark-syrian-refugee-dead-bodies-found-in-freezer-in-denmark/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGg4YWT8yVS3HCkCyf5au5THa8uww	DENMARK: Syrian <b>Refugee Dead</b> Bodies Found In Freezer In Denmark	DENMARK: Syrian Refugee Dead Bodies Found In Freezer In Denmark The family came to Denmark in summer 2015 and obtained refugee status, police said.	147
87	ge:4159453755348175275	{u'$date': 1478439464055}	{u'body': u'The three <b>dead</b> Americans were part of a 2,000 man contingent of U.S. military ... In June, a Jordanian intelligence office in a <b>refugee</b> camp outside the&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://cdanews.com/2016/11/jordan-security-forces-shoot-and-kill-three-u-s-military-trainers/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGGW9MZ8VUS9XjFiPhN-MR-Xo_BdA', u'title': u'Jordan Security Forces Shoot and <b>Kill</b> Three US Military Trainers'}	rejected	{u'$date': 1478373513000}	The three <b>dead</b> Americans were part of a 2,000 man contingent of U.S. military ... In June, a Jordanian intelligence office in a <b>refugee</b> camp outside the&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://cdanews.com/2016/11/jordan-security-forces-shoot-and-kill-three-u-s-military-trainers/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGGW9MZ8VUS9XjFiPhN-MR-Xo_BdA	Jordan Security Forces Shoot and <b>Kill</b> Three US Military Trainers	Jordan Security Forces Shoot and Kill Three US Military Trainers The three dead Americans were part of a 2,000 man contingent of U.S. military ... In June, a Jordanian intelligence office in a refugee camp outside the&nbsp;...	226
